pair_id,persona_id,comparison_id,normal_judgment,swapped_judgment,is_consistent,consistency_type
108_24,108,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_25,108,25,similar,x_higher_than_y,False,inconsistent
108_26,108,26,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_27,108,27,similar,similar,True,both_similar
108_28,108,28,similar,similar,True,both_similar
108_29,108,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_3,108,3,similar,x_higher_than_y,False,inconsistent
108_30,108,30,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_31,108,31,similar,similar,True,both_similar
108_32,108,32,similar,similar,True,both_similar
108_33,108,33,y_higher_than_x,x_higher_than_y,True,properly_flipped
108_34,108,34,x_higher_than_y,x_higher_than_y,False,inconsistent
108_35,108,35,similar,similar,True,both_similar
108_36,108,36,y_higher_than_x,x_higher_than_y,True,properly_flipped
108_37,108,37,similar,x_higher_than_y,False,inconsistent
108_38,108,38,y_higher_than_x,y_higher_than_x,False,inconsistent
108_39,108,39,x_higher_than_y,x_higher_than_y,False,inconsistent
108_4,108,4,similar,x_higher_than_y,False,inconsistent
108_40,108,40,x_higher_than_y,similar,False,inconsistent
108_41,108,41,similar,y_higher_than_x,False,inconsistent
108_42,108,42,x_higher_than_y,similar,False,inconsistent
108_43,108,43,x_higher_than_y,x_higher_than_y,False,inconsistent
108_44,108,44,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_45,108,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_46,108,46,y_higher_than_x,similar,False,inconsistent
108_47,108,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
108_48,108,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_49,108,49,similar,similar,True,both_similar
108_5,108,5,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_6,108,6,similar,x_higher_than_y,False,inconsistent
108_7,108,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
108_8,108,8,similar,similar,True,both_similar
108_9,108,9,similar,similar,True,both_similar
109_0,109,0,similar,y_higher_than_x,False,inconsistent
109_1,109,1,y_higher_than_x,similar,False,inconsistent
109_10,109,10,y_higher_than_x,y_higher_than_x,False,inconsistent
109_11,109,11,x_higher_than_y,similar,False,inconsistent
109_12,109,12,similar,similar,True,both_similar
109_13,109,13,similar,similar,True,both_similar
109_14,109,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_15,109,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
109_16,109,16,similar,similar,True,both_similar
109_17,109,17,x_higher_than_y,x_higher_than_y,False,inconsistent
109_18,109,18,x_higher_than_y,similar,False,inconsistent
109_19,109,19,similar,similar,True,both_similar
109_2,109,2,similar,similar,True,both_similar
109_20,109,20,similar,y_higher_than_x,False,inconsistent
109_21,109,21,x_higher_than_y,similar,False,inconsistent
109_22,109,22,x_higher_than_y,similar,False,inconsistent
109_23,109,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
109_24,109,24,similar,similar,True,both_similar
109_25,109,25,y_higher_than_x,y_higher_than_x,False,inconsistent
109_26,109,26,similar,x_higher_than_y,False,inconsistent
109_27,109,27,y_higher_than_x,y_higher_than_x,False,inconsistent
109_28,109,28,similar,x_higher_than_y,False,inconsistent
109_29,109,29,similar,x_higher_than_y,False,inconsistent
109_3,109,3,similar,x_higher_than_y,False,inconsistent
109_30,109,30,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_31,109,31,x_higher_than_y,similar,False,inconsistent
109_32,109,32,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_33,109,33,similar,similar,True,both_similar
109_34,109,34,similar,y_higher_than_x,False,inconsistent
109_35,109,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
109_36,109,36,similar,x_higher_than_y,False,inconsistent
109_37,109,37,similar,similar,True,both_similar
109_38,109,38,similar,similar,True,both_similar
109_39,109,39,similar,similar,True,both_similar
109_4,109,4,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_40,109,40,similar,similar,True,both_similar
109_41,109,41,x_higher_than_y,x_higher_than_y,False,inconsistent
109_42,109,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
109_43,109,43,x_higher_than_y,similar,False,inconsistent
109_44,109,44,similar,similar,True,both_similar
109_45,109,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_46,109,46,similar,similar,True,both_similar
109_47,109,47,similar,similar,True,both_similar
109_48,109,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
109_49,109,49,similar,x_higher_than_y,False,inconsistent
109_5,109,5,y_higher_than_x,y_higher_than_x,False,inconsistent
109_6,109,6,similar,x_higher_than_y,False,inconsistent
109_7,109,7,x_higher_than_y,x_higher_than_y,False,inconsistent
109_8,109,8,y_higher_than_x,similar,False,inconsistent
109_9,109,9,similar,x_higher_than_y,False,inconsistent
10_0,10,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_1,10,1,similar,y_higher_than_x,False,inconsistent
10_10,10,10,similar,similar,True,both_similar
10_11,10,11,similar,similar,True,both_similar
10_12,10,12,x_higher_than_y,x_higher_than_y,False,inconsistent
10_13,10,13,similar,similar,True,both_similar
10_14,10,14,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_15,10,15,x_higher_than_y,x_higher_than_y,False,inconsistent
10_16,10,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_17,10,17,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_18,10,18,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_19,10,19,y_higher_than_x,y_higher_than_x,False,inconsistent
10_2,10,2,similar,similar,True,both_similar
10_20,10,20,x_higher_than_y,similar,False,inconsistent
10_21,10,21,similar,y_higher_than_x,False,inconsistent
10_22,10,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_23,10,23,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_24,10,24,x_higher_than_y,similar,False,inconsistent
10_25,10,25,y_higher_than_x,y_higher_than_x,False,inconsistent
10_26,10,26,similar,y_higher_than_x,False,inconsistent
10_27,10,27,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_28,10,28,similar,similar,True,both_similar
10_29,10,29,similar,y_higher_than_x,False,inconsistent
10_3,10,3,similar,similar,True,both_similar
10_30,10,30,similar,y_higher_than_x,False,inconsistent
10_31,10,31,similar,y_higher_than_x,False,inconsistent
10_32,10,32,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_33,10,33,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_34,10,34,x_higher_than_y,x_higher_than_y,False,inconsistent
10_35,10,35,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_36,10,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_37,10,37,similar,similar,True,both_similar
10_38,10,38,x_higher_than_y,similar,False,inconsistent
10_39,10,39,similar,similar,True,both_similar
10_4,10,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_40,10,40,similar,similar,True,both_similar
10_41,10,41,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_42,10,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_43,10,43,similar,similar,True,both_similar
10_44,10,44,similar,x_higher_than_y,False,inconsistent
10_45,10,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_46,10,46,y_higher_than_x,similar,False,inconsistent
10_47,10,47,x_higher_than_y,similar,False,inconsistent
10_48,10,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_49,10,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
10_5,10,5,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_6,10,6,x_higher_than_y,similar,False,inconsistent
10_7,10,7,x_higher_than_y,similar,False,inconsistent
10_8,10,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
10_9,10,9,y_higher_than_x,y_higher_than_x,False,inconsistent
110_0,110,0,x_higher_than_y,similar,False,inconsistent
110_1,110,1,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_10,110,10,similar,similar,True,both_similar
110_11,110,11,y_higher_than_x,y_higher_than_x,False,inconsistent
110_12,110,12,similar,similar,True,both_similar
110_13,110,13,similar,similar,True,both_similar
110_14,110,14,x_higher_than_y,similar,False,inconsistent
110_15,110,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
110_16,110,16,x_higher_than_y,similar,False,inconsistent
110_17,110,17,similar,similar,True,both_similar
110_18,110,18,y_higher_than_x,similar,False,inconsistent
110_19,110,19,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_2,110,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_20,110,20,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_21,110,21,similar,x_higher_than_y,False,inconsistent
110_22,110,22,similar,similar,True,both_similar
110_23,110,23,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_24,110,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
110_25,110,25,similar,x_higher_than_y,False,inconsistent
110_26,110,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
110_27,110,27,y_higher_than_x,y_higher_than_x,False,inconsistent
110_28,110,28,y_higher_than_x,y_higher_than_x,False,inconsistent
110_29,110,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_3,110,3,x_higher_than_y,x_higher_than_y,False,inconsistent
110_30,110,30,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_31,110,31,x_higher_than_y,x_higher_than_y,False,inconsistent
110_32,110,32,x_higher_than_y,x_higher_than_y,False,inconsistent
110_33,110,33,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_34,110,34,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_35,110,35,similar,y_higher_than_x,False,inconsistent
110_36,110,36,similar,similar,True,both_similar
110_37,110,37,similar,similar,True,both_similar
110_38,110,38,similar,similar,True,both_similar
110_39,110,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_4,110,4,similar,similar,True,both_similar
110_40,110,40,x_higher_than_y,x_higher_than_y,False,inconsistent
110_41,110,41,similar,similar,True,both_similar
110_42,110,42,similar,x_higher_than_y,False,inconsistent
110_43,110,43,similar,similar,True,both_similar
110_44,110,44,y_higher_than_x,similar,False,inconsistent
110_45,110,45,y_higher_than_x,x_higher_than_y,True,properly_flipped
110_46,110,46,similar,similar,True,both_similar
110_47,110,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
110_48,110,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_49,110,49,similar,similar,True,both_similar
110_5,110,5,similar,similar,True,both_similar
110_6,110,6,similar,x_higher_than_y,False,inconsistent
110_7,110,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
110_8,110,8,similar,similar,True,both_similar
110_9,110,9,similar,similar,True,both_similar
111_0,111,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_1,111,1,x_higher_than_y,x_higher_than_y,False,inconsistent
111_10,111,10,x_higher_than_y,x_higher_than_y,False,inconsistent
111_11,111,11,similar,x_higher_than_y,False,inconsistent
111_12,111,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_13,111,13,similar,x_higher_than_y,False,inconsistent
111_14,111,14,similar,similar,True,both_similar
111_15,111,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_16,111,16,similar,similar,True,both_similar
111_17,111,17,y_higher_than_x,similar,False,inconsistent
111_18,111,18,similar,similar,True,both_similar
111_19,111,19,x_higher_than_y,x_higher_than_y,False,inconsistent
111_2,111,2,x_higher_than_y,similar,False,inconsistent
111_20,111,20,similar,similar,True,both_similar
111_21,111,21,similar,similar,True,both_similar
111_22,111,22,similar,similar,True,both_similar
111_23,111,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
111_24,111,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_25,111,25,y_higher_than_x,x_higher_than_y,True,properly_flipped
111_26,111,26,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_27,111,27,x_higher_than_y,similar,False,inconsistent
111_28,111,28,y_higher_than_x,x_higher_than_y,True,properly_flipped
111_29,111,29,similar,similar,True,both_similar
111_3,111,3,similar,x_higher_than_y,False,inconsistent
111_30,111,30,similar,y_higher_than_x,False,inconsistent
111_31,111,31,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_32,111,32,x_higher_than_y,similar,False,inconsistent
111_33,111,33,x_higher_than_y,similar,False,inconsistent
111_34,111,34,y_higher_than_x,y_higher_than_x,False,inconsistent
111_35,111,35,similar,y_higher_than_x,False,inconsistent
111_36,111,36,x_higher_than_y,x_higher_than_y,False,inconsistent
111_37,111,37,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_38,111,38,similar,similar,True,both_similar
111_39,111,39,similar,similar,True,both_similar
111_4,111,4,x_higher_than_y,similar,False,inconsistent
111_40,111,40,similar,similar,True,both_similar
111_41,111,41,x_higher_than_y,x_higher_than_y,False,inconsistent
111_42,111,42,x_higher_than_y,similar,False,inconsistent
111_43,111,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
111_44,111,44,similar,similar,True,both_similar
111_45,111,45,y_higher_than_x,x_higher_than_y,True,properly_flipped
111_46,111,46,y_higher_than_x,similar,False,inconsistent
111_47,111,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
111_48,111,48,y_higher_than_x,similar,False,inconsistent
111_49,111,49,similar,x_higher_than_y,False,inconsistent
111_5,111,5,y_higher_than_x,y_higher_than_x,False,inconsistent
111_6,111,6,similar,similar,True,both_similar
111_7,111,7,similar,x_higher_than_y,False,inconsistent
111_8,111,8,x_higher_than_y,similar,False,inconsistent
111_9,111,9,similar,x_higher_than_y,False,inconsistent
112_0,112,0,x_higher_than_y,x_higher_than_y,False,inconsistent
112_1,112,1,similar,similar,True,both_similar
112_10,112,10,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_11,112,11,x_higher_than_y,x_higher_than_y,False,inconsistent
112_12,112,12,similar,similar,True,both_similar
112_13,112,13,similar,x_higher_than_y,False,inconsistent
112_14,112,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
112_15,112,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_16,112,16,x_higher_than_y,x_higher_than_y,False,inconsistent
112_17,112,17,similar,similar,True,both_similar
112_18,112,18,similar,similar,True,both_similar
112_19,112,19,x_higher_than_y,y_higher_than_x,True,properly_flipped
112_2,112,2,x_higher_than_y,x_higher_than_y,False,inconsistent
112_20,112,20,y_higher_than_x,y_higher_than_x,False,inconsistent
112_21,112,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
112_22,112,22,x_higher_than_y,y_higher_than_x,True,properly_flipped
112_23,112,23,similar,x_higher_than_y,False,inconsistent
112_24,112,24,similar,x_higher_than_y,False,inconsistent
112_25,112,25,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_26,112,26,similar,similar,True,both_similar
112_27,112,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_28,112,28,x_higher_than_y,similar,False,inconsistent
112_29,112,29,x_higher_than_y,similar,False,inconsistent
112_3,112,3,y_higher_than_x,similar,False,inconsistent
112_30,112,30,similar,x_higher_than_y,False,inconsistent
112_31,112,31,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_32,112,32,x_higher_than_y,similar,False,inconsistent
112_33,112,33,x_higher_than_y,similar,False,inconsistent
112_34,112,34,similar,x_higher_than_y,False,inconsistent
112_35,112,35,x_higher_than_y,x_higher_than_y,False,inconsistent
112_36,112,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
112_37,112,37,similar,x_higher_than_y,False,inconsistent
112_38,112,38,y_higher_than_x,y_higher_than_x,False,inconsistent
112_39,112,39,similar,x_higher_than_y,False,inconsistent
112_4,112,4,x_higher_than_y,x_higher_than_y,False,inconsistent
112_40,112,40,x_higher_than_y,x_higher_than_y,False,inconsistent
112_41,112,41,x_higher_than_y,similar,False,inconsistent
112_42,112,42,similar,similar,True,both_similar
112_43,112,43,similar,x_higher_than_y,False,inconsistent
112_44,112,44,x_higher_than_y,x_higher_than_y,False,inconsistent
112_45,112,45,x_higher_than_y,similar,False,inconsistent
112_46,112,46,similar,similar,True,both_similar
112_47,112,47,x_higher_than_y,similar,False,inconsistent
112_48,112,48,similar,similar,True,both_similar
112_49,112,49,similar,similar,True,both_similar
112_5,112,5,similar,similar,True,both_similar
112_6,112,6,y_higher_than_x,similar,False,inconsistent
112_7,112,7,y_higher_than_x,similar,False,inconsistent
112_8,112,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
112_9,112,9,similar,y_higher_than_x,False,inconsistent
113_0,113,0,similar,x_higher_than_y,False,inconsistent
113_1,113,1,y_higher_than_x,similar,False,inconsistent
113_10,113,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
113_11,113,11,x_higher_than_y,similar,False,inconsistent
113_12,113,12,similar,similar,True,both_similar
113_13,113,13,y_higher_than_x,y_higher_than_x,False,inconsistent
113_14,113,14,y_higher_than_x,x_higher_than_y,True,properly_flipped
113_15,113,15,x_higher_than_y,similar,False,inconsistent
113_16,113,16,x_higher_than_y,similar,False,inconsistent
113_17,113,17,similar,x_higher_than_y,False,inconsistent
113_18,113,18,similar,similar,True,both_similar
113_19,113,19,y_higher_than_x,similar,False,inconsistent
113_2,113,2,y_higher_than_x,x_higher_than_y,True,properly_flipped
113_20,113,20,similar,x_higher_than_y,False,inconsistent
